EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,Division,DOB,State,JobFunctionDescription,LocationCode,MaritalDesc,Performance Score,Current Employee Rating,Age,Seniority,Engagement_Score,Satisfaction_Score,WorkLife_Score,Survey_Count,Training_Count,Training_Pass_Rate,Total_Training_Cost,Avg_Training_Days,Is_Active,Employment_Duration,Start_Year,Start_Month,Start_Quarter,Age_Band,Engagement_Composite,Performance_Num,Attrition_Risk_Flag,Training_Cost_Per_Day,Low_Training_Flag,PayZone_Num,GenderCode_Female,GenderCode_Male,RaceDesc_Asian,RaceDesc_Black,RaceDesc_Hispanic,RaceDesc_Other,RaceDesc_White,DepartmentType_Admin Offices,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production       ,DepartmentType_Sales,DepartmentType_Software Engineering,EmployeeType_Contract,EmployeeType_Full-Time,EmployeeType_Part-Time,Generation_Boomer,Generation_Gen X,Generation_Gen Z,Generation_Millennial,Hiring_Season_Fall,Hiring_Season_Spring,Hiring_Season_Summer,Hiring_Season_Winter,Age_scaled,Seniority_scaled,Employment_Duration_scaled,Engagement_Composite_scaled,Training_Count_scaled,Total_Training_Cost_scaled,Training_Pass_Rate_scaled
2192,Macey,Christian,2020-10-07,2023-01-18,Production Technician II,Robert Wallace,macey.christian@bilearner.com,MSC,Active,ZONE C,Part-Time,Voluntary,Economy instead sense.,General - Con,1945-06-29,MA,Administration,41219,Divorced,Needs Improvement,1,80.7,5.4,5.0,3.0,4.0,1,1,0.0,866.14,4.0,False,2.28,2020,10,4,60+,4.05,2,0,216.54,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1.4800990177845996,0.18742796131579428,-0.39208824937142983,1.2869112743853666,0.0,1.1684722219074655,-0.5717049309608219
2193,Joel,Bowen,2019-02-28,2023-06-01,Production Technician I,Carol Ingram,joel.bowen@bilearner.com,NEL,Voluntarily Terminated,ZONE A,Part-Time,Involuntary,Design and respond dog true knowledge.,Field Operations,1963-08-01,MA,Laborer,67704,Married,Needs Improvement,4,62.6,7.1,2.0,2.0,3.0,1,1,0.0,704.42,2.0,False,4.25,2019,2,1,60+,2.25,2,1,352.21,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.45668293529812926,1.3637540783605242,0.473633042755755,-0.879639794711289,0.0,0.5539734191690099,-0.5717049309608219
2194,Isis,Vega,2019-07-27,,Production Technician I,Deanna Diaz,isis.vega@bilearner.com,PL,Active,ZONE B,Temporary,Unk,Still Employed,Field Operations,1992-02-18,MA,Laborer,57434,Widowed,Needs Improvement,2,34.1,6.6,1.0,4.0,1.0,1,1,0.0,164.41,5.0,True,6.65,2019,7,3,30-40,2.05,2,1,32.88,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.1547733271805671,1.0177758086414859,1.5283188808802441,-1.1203676912775842,0.0,-1.4979403729828158,-0.5717049309608219
2195,Josie,Mercer,2023-06-02,2023-07-07,Production Technician I,Traci Dillon,josie.mercer@bilearner.com,BPC,Active,ZONE C,Part-Time,Voluntary,Popular but sort training region everybody.,Underground,1954-10-31,MA,Laborer,46366,Single,Needs Improvement,2,71.4,2.8,1.0,5.0,1.0,1,1,0.0,559.87,3.0,False,0.1,2023,6,2,60+,2.4,2,0,186.62,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9542553952915516,-1.6116590412232057,-1.3500945523345074,-0.6990938722865677,0.0,0.004716667154146652,-0.5717049309608219
2196,Ellie,Ortega,2022-11-14,2023-01-04,Production Technician I,Steven Valdez,ellie.ortega@bilearner.com,CCDR,Voluntarily Terminated,ZONE A,Full-Time,Resignation,Part not culture news. Here enter must.,Underground,1983-06-25,MA,Operator,15989,Single,Needs Improvement,5,42.7,3.3,5.0,2.0,3.0,1,1,0.0,572.11,2.0,False,0.14,2022,11,4,40-50,3.45,2,0,286.06,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.6685093321869955,-1.2656807715041674,-1.3325164550324324,0.5647275846864819,0.0,0.0512258518283904,-0.5717049309608219
2197,Adrien,Maddox,2018-08-22,2021-11-10,Production Technician I,Tamara Humphrey,adrien.maddox@bilearner.com,SVG,Voluntarily Terminated,ZONE C,Full-Time,Involuntary,Two job continue often public often.,Wireline Construction,1983-04-12,MA,Operator,77437,Divorced,Needs Improvement,4,42.9,7.6,2.0,3.0,1.0,1,1,1.0,724.83,2.0,False,3.22,2018,8,3,40-50,2.1,2,1,362.42,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.6572008671871452,1.7097323480795625,0.020997037227328534,-1.06018571713601,0.0,0.6315267246593137,1.7491540580546934
2198,Landyn,Velez,2022-12-15,2022-12-29,Production Technician I,Joseph Bell,landyn.velez@bilearner.com,EW,Active,ZONE B,Temporary,Retirement,Friend country free.,Field Operations,1963-07-01,MA,Driver,63184,Single,Exceeds,1,62.7,3.3,2.0,4.0,2.0,1,1,0.0,198.35,5.0,False,0.04,2022,12,4,60+,2.7,4,0,39.67,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.46233716779805456,-1.2656807715041674,-1.3764616982876194,-0.33800202743712476,0.0,-1.368976179531522,-0.5717049309608219
2199,Lilly,Haynes,2020-05-31,,Production Technician I,Catherine Spencer,lilly.haynes@bilearner.com,MSC,Active,ZONE C,Full-Time,Unk,Still Employed,General - Con,1977-07-10,MA,Manager,15120,Divorced,Exceeds,4,48.7,5.8,4.0,3.0,4.0,1,1,1.0,142.7,3.0,True,5.8,2020,5,2,40-50,3.65,4,0,47.57,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.3292553821914805,0.4642105770910246,1.1547843132111542,0.8054554812527766,0.0,-1.5804333794597627,1.7491540580546934
2200,Bianca,Cardenas,2022-07-19,,Production Technician I,Raven Jackson,bianca.cardenas@bilearner.com,TNS,Active,ZONE A,Full-Time,Unk,Still Employed,Field Operations,1954-03-15,MA,Laborer,4751,Single,Exceeds,4,72.0,3.7,3.0,1.0,5.0,1,1,0.0,910.99,2.0,True,3.67,2022,7,3,60+,2.8,4,0,455.5,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9881807902911027,-0.9888981557289364,0.21875063187567012,-0.21763807915397762,0.0,1.3388919059466673,-0.5717049309608219
2201,Cayden,Bartlett,2020-07-01,,Production Technician I,Linda Mills,cayden.bartlett@bilearner.com,PYZ,Active,ZONE C,Part-Time,Unk,Still Employed,Project Management - Con,1990-06-27,MA,Technician,37225,Married,Exceeds,2,35.7,5.7,5.0,1.0,5.0,1,1,0.0,863.83,4.0,True,5.72,2020,7,3,30-40,3.6,4,0,215.96,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.064305607181763,0.3950149231472172,1.1196281186070045,0.745273507111203,0.0,1.159694753231199,-0.5717049309608219
2202,Desiree,Walker,2020-11-18,,Production Technician I,Sandra Hawkins,desiree.walker@bilearner.com,WBL,Active,ZONE A,Part-Time,Unk,Still Employed,Project Management - Con,1969-01-01,MA,Project Manager,92017,Married,Exceeds,4,57.2,5.3,5.0,4.0,5.0,1,1,0.0,606.57,4.0,True,5.33,2020,11,4,50-60,4.65,4,0,151.64,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.1513543803021658,0.11823230737198624,0.9482416699117752,2.0090949640842526,0.0,0.1821659256743414,-0.5717049309608219
2203,Colton,Le,2020-02-29,2021-05-20,Production Technician I,Richard Jones,colton.le@bilearner.com,NEL,Voluntarily Terminated,ZONE A,Part-Time,Involuntary,Together three executive compare.,General - Con,1986-04-05,MA,Technician,42742,Married,Exceeds,1,40.0,6.1,1.0,4.0,1.0,1,1,0.0,333.27,2.0,False,1.22,2020,2,1,30-40,2.05,4,0,166.64,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.8211736096849774,0.6717975389224475,-0.8579078278764124,-1.1203676912775842,0.0,-0.8563112125177182,-0.5717049309608219
2204,Leonidas,Bridges,2021-09-24,2022-01-28,Production Technician I,Lee Crawford,leonidas.bridges@bilearner.com,PL,Active,ZONE B,Part-Time,Retirement,Natural event religious during article total.,Shop (Fleet),1984-10-23,MA,Supervisor,58905,Divorced,Needs Improvement,2,41.4,4.5,5.0,2.0,3.0,1,1,1.0,284.05,3.0,False,0.34,2021,9,3,40-50,3.45,2,0,94.68,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.742014354686024,-0.435332924178475,-1.2446259685220584,0.5647275846864819,0.0,-1.0433358914120217,1.7491540580546934
2205,Gia,Franco,2022-04-13,2023-07-30,Production Technician I,Jason Boyd,gia.franco@bilearner.com,BPC,Active,ZONE B,Full-Time,Involuntary,Article machine reflect land lose simply medical.,General - Sga,1944-01-13,MA,Administrator,32235,Divorced,Needs Improvement,4,82.2,3.9,2.0,3.0,5.0,1,1,0.0,271.69,1.0,False,1.3,2022,4,2,60+,3.1,2,0,271.69,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1.5649125052834785,-0.8505068478413211,-0.8227516332722628,0.1434537656954653,0.0,-1.0903010484850326,-0.5717049309608219
2206,Audrina,Williams,2022-10-25,,Production Technician I,Tracey Scott,audrina.williams@bilearner.com,CCDR,Active,ZONE A,Temporary,Unk,Still Employed,Field Operations,1942-01-09,MA,Tower Hand,40461,Widowed,Needs Improvement,5,84.2,3.4,2.0,4.0,3.0,1,1,0.0,274.22,3.0,True,3.4,2022,10,4,60+,2.95,2,0,91.41,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6779971552819835,-1.1964851175603595,0.10009847508666508,-0.03709215672925589,0.0,-1.0806876304110262,-0.5717049309608219
2207,Sam,Knight,2021-01-27,,Production Technician I,Juan Owens,sam.knight@bilearner.com,SVG,Active,ZONE C,Full-Time,Unk,Still Employed,Field Operations,1953-06-06,MA,Welder,97669,Divorced,Needs Improvement,5,72.8,5.1,3.0,3.0,1.0,1,1,0.0,448.93,1.0,True,5.14,2021,1,1,60+,2.5,2,0,448.93,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1.0334146502905046,-0.020159000515629234,0.8647457077269196,-0.57872992400342,0.0,-0.4168298155060329,-0.5717049309608219
2208,Lisa,Galia,2018-09-21,,IT Support,Keith Fisher,lisa.galia@bilearner.com,WBL,Active,ZONE B,Full-Time,Unk,Still Employed,Fielders,1948-10-20,CT,Technician,6040,Married,Needs Improvement,5,77.4,7.5,5.0,3.0,3.0,1,1,0.0,907.13,3.0,True,7.49,2018,9,3,60+,3.8,2,0,302.38,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.2935093452870665,1.640536694135755,1.8974589242238156,0.9860014036774978,0.0,1.3242247937863256,-0.5717049309608219
2209,Rick,Clayton,2020-04-14,,IT Support,Aaron Ramos,rick.clayton@bilearner.com,PYZ,Active,ZONE C,Part-Time,Unk,Still Employed,Wireline Construction,2000-08-30,MA,Groundman,2170,Widowed,Needs Improvement,5,25.6,5.9,2.0,2.0,5.0,1,1,0.0,545.69,3.0,True,5.93,2020,4,2,<30,2.75,2,0,181.9,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.6353830896742134,0.5334062310348326,1.2119131294428973,-0.2778200532955512,0.0,-0.04916407130016491,-0.5717049309608219
2210,Julia,Soto,2021-05-31,2022-10-31,IT Support,Kimberly Frazier,julia.soto@bilearner.com,PL,Active,ZONE C,Temporary,Resignation,Quite able race more friend voice choice.,Wireline Construction,1965-02-12,MA,Vp,2360,Single,Exceeds,4,61.1,4.8,1.0,5.0,3.0,1,1,0.0,220.14,5.0,False,1.42,2021,5,2,60+,2.9,4,0,44.03,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.37186944779925046,-0.22774596234705213,-0.7700173413660384,-0.09727413087082998,0.0,-1.2861791914553973,-0.5717049309608219
2211,Leonara,Lindsay,2020-04-10,,IT Support,Matthew Wood,leonara.lindsay@bilearner.com,WBL,Active,ZONE C,Temporary,Unk,Still Employed,Field Operations,1971-08-24,CT,Administrator,6070,Married,Exceeds,5,54.6,5.9,1.0,5.0,3.0,1,1,0.0,906.62,3.0,True,5.94,2020,4,2,50-60,2.9,4,0,302.21,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.00434433530410922,0.5334062310348326,1.2163076537684163,-0.09727413087082998,0.0,1.3222869110915656,-0.5717049309608219
2212,Savanna,Mayo,2022-07-03,2023-03-22,IT Support,Amber Hoffman,savanna.mayo@bilearner.com,MSC,Active,ZONE C,Part-Time,Involuntary,Possible shake fall type discover expert.,Field Operations,1991-05-11,MA,Cfo,74179,Widowed,Exceeds,1,34.9,3.7,4.0,1.0,5.0,1,1,0.0,160.81,1.0,False,0.72,2022,7,3,30-40,3.2,4,0,160.81,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.1095394671811654,-0.9888981557289364,-1.0776340441523475,0.263817713978613,0.0,-1.5116195449458285,-0.5717049309608219
2213,Branden,Khan,2023-03-15,2023-05-10,IT Support,David Kennedy,branden.khan@bilearner.com,EW,Active,ZONE A,Full-Time,Retirement,You suggest area.,Shop (Fleet),1965-09-03,MA,Shop,8415,Married,Exceeds,5,60.5,3.0,1.0,4.0,2.0,1,1,1.0,196.03,1.0,False,0.15,2023,3,1,60+,2.3,4,0,196.03,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.3379440527996989,-1.4732677333355901,-1.3281219307069139,-0.8194578205697154,0.0,-1.3777916459076862,1.7491540580546934
2214,Aiden,Wade,2021-07-29,2022-08-12,IT Support,Amber Johnson,aiden.wade@bilearner.com,CCDR,Active,ZONE C,Full-Time,Resignation,Religious far child break thought watch.,Field Operations,1951-10-22,MA,Tower Hand,8196,Married,Exceeds,4,74.4,4.6,1.0,1.0,5.0,1,1,1.0,973.62,4.0,False,1.04,2021,7,3,60+,2.0,4,0,243.4,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.123882370289309,-0.3661372702346676,-0.937009265735749,-1.1805496654191578,0.0,1.5768715004031937,1.7491540580546934
2215,Conrad,Ochoa,2022-02-05,2023-01-13,IT Support,Susan Kelly,conrad.ochoa@bilearner.com,BPC,Active,ZONE B,Temporary,Resignation,Ten when myself hit off.,Engineers,1962-12-17,MA,Engineer,95814,Divorced,Exceeds,1,63.3,4.1,1.0,5.0,5.0,1,1,0.0,227.0,3.0,False,0.94,2022,2,1,60+,3.4,4,0,75.67,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.4962625627976058,-0.712115539953706,-0.9809545089909362,0.5045456105449078,0.0,-1.2601127693258782,-0.5717049309608219
2216,Jaylyn,Bruce,2022-11-09,,IT Manager - Support,Lynn Fry,jaylyn.bruce@bilearner.com,WBL,Active,ZONE B,Temporary,Unk,Still Employed,General - Con,1972-02-10,MA,Technician,21899,Single,Exceeds,1,54.1,3.4,4.0,5.0,2.0,1,1,0.0,587.29,4.0,True,3.36,2022,11,4,50-60,3.85,4,0,146.82,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.02392682719551703,-1.1964851175603595,0.08252037778459026,1.046183377819072,0.0,0.10890636027242775,-0.5717049309608219
2217,Kaylie,Ayers,2020-11-23,2020-12-14,IT Manager - Infra,Donna Brown,kaylie.ayers@bilearner.com,TNS,Active,ZONE A,Temporary,Voluntary,Knowledge thank speak clearly.,People Services,1995-07-21,CT,Director,52244,Divorced,Exceeds,4,30.7,5.3,2.0,1.0,2.0,1,1,0.0,315.39,1.0,False,0.06,2020,11,4,30-40,1.65,4,0,315.39,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-1.3470172321780258,0.11823230737198624,-1.367672649636582,-1.6018234844101742,0.0,-0.9242510999340154,-0.5717049309608219
2218,Abdullah,Arellano,2019-02-21,2022-10-21,IT Manager - DB,Jacob Christian,abdullah.arellano@bilearner.com,SVG,Active,ZONE B,Part-Time,Resignation,Quality heavy security nature amount take room.,Field Operations,1967-11-08,MA,Foreman,29237,Widowed,Exceeds,4,58.4,7.1,4.0,1.0,5.0,1,1,0.0,222.99,5.0,False,3.66,2019,2,1,50-60,3.2,4,0,44.6,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.21920517030126857,1.3637540783605242,0.2143561075501515,0.263817713978613,0.0,-1.2753498469846787,-0.5717049309608219
2219,Hazel,Lane,2022-09-25,2023-05-06,IT Support,Lance Torres,hazel.lane@bilearner.com,SVG,Active,ZONE C,Part-Time,Retirement,Past really million address again forget.,Wireline Construction,1966-10-25,MA,Laborer,8635,Widowed,Exceeds,5,59.4,3.5,5.0,2.0,2.0,1,1,0.0,401.35,5.0,False,0.61,2022,9,3,50-60,3.2,4,0,80.27,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.27574749530052106,-1.1272894636165518,-1.1259738117330536,0.263817713978613,0.0,-0.5976228716171861,-0.5717049309608219
2220,Lilah,Harrison,2022-09-17,,IT Support,Charles Johnson,lilah.harrison@bilearner.com,EW,Active,ZONE B,Temporary,Unk,Still Employed,General - Eng,1961-09-03,MA,Engineer,30879,Married,Exceeds,4,64.5,3.5,3.0,3.0,5.0,1,1,0.0,938.01,4.0,True,3.5,2022,9,3,60+,3.5,4,0,234.5,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.5641133527967089,-1.1272894636165518,0.14404371834185217,0.6249095588280554,0.0,1.441561691069058,-0.5717049309608219
2221,Cedric,Sawyer,2019-05-31,,IT Support,Megan Walker,cedric.sawyer@bilearner.com,MSC,Active,ZONE C,Part-Time,Unk,Still Employed,Field Operations,1993-11-14,MA,Laborer,49637,Single,Exceeds,4,32.3,6.8,1.0,5.0,1.0,1,1,0.0,737.04,1.0,True,6.8,2019,5,2,30-40,2.4,4,0,737.04,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-1.2565495121792218,1.1561671165291014,1.5942367457630247,-0.6990938722865677,0.0,0.6779219162338653,-0.5717049309608219
2222,Caiden,Lam,2020-07-21,2021-08-18,IT Support,Scott Thomas,caiden.lam@bilearner.com,TNS,Active,ZONE A,Temporary,Resignation,End trouble tonight amount page reach debate.,Wireline Construction,1998-07-17,MA,Laborer,77955,Widowed,Exceeds,4,27.7,5.7,2.0,3.0,5.0,1,1,0.0,303.01,3.0,False,1.08,2020,7,3,<30,3.1,4,0,101.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1.5166442071757833,0.3950149231472172,-0.9194311684336742,0.1434537656954653,0.0,-0.9712922524068207,-0.5717049309608219
2223,Isla,Hawkins,2020-07-04,,IT Manager - Support,Jason Smith,isla.hawkins@bilearner.com,BPC,Active,ZONE C,Temporary,Unk,Still Employed,Executive,1942-02-18,MA,Vp,43748,Widowed,Exceeds,2,84.1,5.7,1.0,1.0,4.0,1,1,0.0,905.55,2.0,True,5.71,2020,7,3,60+,1.75,4,0,452.78,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.6723429227820577,0.3950149231472172,1.115233594281486,-1.4814595361270266,0.0,1.3182211572025588,-0.5717049309608219
2224,Hadley,Nash,2020-10-13,,IT Manager - Infra,Eric Clay,hadley.nash@bilearner.com,CCDR,Active,ZONE A,Temporary,Unk,Still Employed,Wireline Construction,1999-01-14,CT,Groundman,8958,Divorced,Exceeds,4,27.2,5.4,2.0,1.0,3.0,1,1,0.0,914.52,2.0,True,5.43,2020,10,4,<30,1.9,4,0,457.26,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.5449153696754094,0.18742796131579428,0.992186913166962,-1.3009136137023054,0.0,1.3523050940103993,-0.5717049309608219
2225,Milo,Jensen,2023-05-01,,IT Manager - DB,Kimberly Rosales,milo.jensen@bilearner.com,EW,Active,ZONE A,Full-Time,Unk,Still Employed,Engineers,1971-12-03,MA,Project Manager,84923,Divorced,Exceeds,2,54.3,2.9,1.0,2.0,2.0,1,1,1.0,789.98,3.0,True,2.89,2023,5,2,50-60,1.6,4,0,263.33,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.012618362195666772,-1.5424633872793978,-0.12402226551478875,-1.6620054585517479,0.0,0.879081739489949,1.7491540580546934
2226,Zechariah,Strong,2019-03-22,2021-06-17,IT Support,Daniel Blake,zechariah.strong@bilearner.com,SVG,Active,ZONE A,Full-Time,Resignation,Clearly rule suddenly.,General - Eng,1960-09-07,MA,Administrative,73392,Married,Exceeds,1,65.5,7.0,4.0,4.0,5.0,1,1,0.0,125.06,3.0,False,2.24,2019,3,1,60+,4.25,4,0,41.69,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.6206556777959614,1.2945584244167168,-0.4096663466735045,1.527639170951662,0.0,-1.6474613220785257,-0.5717049309608219
2227,Raymond,Maldonado,2021-12-27,,IT Support,Timothy Young,raymond.maldonado@bilearner.com,EW,Active,ZONE B,Full-Time,Unk,Still Employed,Aerial,1995-06-05,MA,Lineman,13915,Widowed,Needs Improvement,5,30.8,4.2,2.0,3.0,4.0,1,1,1.0,894.09,2.0,True,4.23,2021,12,4,30-40,2.85,2,0,447.04,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.3413629996781005,-0.6429198860098979,0.4648439941047178,-0.15745610501240354,0.0,1.2746757931203014,1.7491540580546934
2228,Kayley,Romero,2018-08-12,2022-06-13,IT Support,Michael Webb,kayley.romero@bilearner.com,MSC,Active,ZONE B,Part-Time,Resignation,Partner performance newspaper sense all where.,Wireless,1942-09-16,MA,Laborer,58630,Divorced,PIP,4,83.5,7.6,3.0,2.0,2.0,1,1,1.0,713.03,3.0,False,3.84,2018,8,3,60+,2.4,1,0,237.68,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.6384175277825064,1.7097323480795625,0.29345754540948804,-0.6990938722865677,0.0,0.586689438780549,1.7491540580546934
2229,Antonio,Gray,2022-12-28,,IT Support,Mitchell Wilson,antonio.gray@bilearner.com,TNS,Active,ZONE A,Temporary,Unk,Still Employed,Underground,1977-10-01,MA,Laborer,11746,Divorced,PIP,4,48.5,3.2,3.0,1.0,1.0,1,1,0.0,897.51,5.0,True,3.23,2022,12,4,40-50,1.8,1,1,179.5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.34056384719133115,-1.3348764254479746,0.025391561552847147,-1.4212775619854527,0.0,1.2876710064851635,-0.5717049309608219
2230,Kane,Mcfarland,2018-11-25,,IT Manager - Support,Jose Rivera,kane.mcfarland@bilearner.com,PYZ,Active,ZONE A,Full-Time,Unk,Still Employed,General - Con,1972-08-20,CT,Supervisor,51949,Married,Fully Meets,2,53.6,7.3,1.0,5.0,5.0,1,1,1.0,634.34,3.0,True,7.32,2018,11,4,50-60,3.4,3,0,211.45,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.05219798969514328,1.5021453862481398,1.8227520106899975,0.5045456105449078,0.0,0.2876855382890266,1.7491540580546934
2231,Kylie,Ellis,2020-12-26,,IT Manager - Infra,Joshua Maxwell,kylie.ellis@bilearner.com,WBL,Active,ZONE A,Part-Time,Unk,Still Employed,General - Con,1990-04-24,CT,Laborer,54795,Single,Fully Meets,2,35.9,5.2,1.0,2.0,2.0,1,1,0.0,352.54,3.0,True,5.23,2020,12,4,30-40,1.6,3,0,117.51,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.0529971421819126,0.04903665342817881,0.9042964266565883,-1.6620054585517479,0.0,-0.7830896448157021,-0.5717049309608219
2232,Jovan,Giles,2022-12-16,,IT Manager - DB,Whitney Small,jovan.giles@bilearner.com,NEL,Active,ZONE A,Full-Time,Unk,Still Employed,Field Operations,1942-10-05,MA,Engineer,79191,Single,Fully Meets,5,83.5,3.3,4.0,5.0,2.0,1,1,0.0,128.25,4.0,True,3.26,2022,12,4,60+,3.85,3,0,32.06,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.6384175277825064,-1.2656807715041674,0.03857513452940317,1.046183377819072,0.0,-1.6353400558113003,-0.5717049309608219
2233,Sheldon,Castillo,2019-09-27,,IT Support,Wendy Khan,sheldon.castillo@bilearner.com,MSC,Active,ZONE B,Full-Time,Unk,Still Employed,Splicing,1977-04-22,MA,Lineman,93777,Single,Fully Meets,1,48.9,6.5,5.0,1.0,1.0,1,1,1.0,893.71,1.0,True,6.48,2019,9,3,40-50,2.6,3,0,893.71,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.3179469171916302,0.9485801546976784,1.4536119673464263,-0.4583659757202724,0.0,1.2732318805242058,1.7491540580546934
2234,Ariel,Barnes,2021-02-20,2022-01-09,IT Support,William Phillips,ariel.barnes@bilearner.com,EW,Active,ZONE C,Full-Time,Resignation,Particularly put occur. Approach often be.,Wireline Construction,1975-02-26,MA,Laborer,87474,Married,Fully Meets,2,51.1,5.1,1.0,1.0,4.0,1,1,0.0,693.52,3.0,False,0.88,2021,2,1,50-60,1.75,3,0,231.17,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.19355380219327453,-0.020159000515629234,-1.0073216549440485,-1.4814595361270266,0.0,0.5125559262809989,-0.5717049309608219
2235,Kyson,Grimes,2022-02-26,,IT Support,Elizabeth Peterson,kyson.grimes@bilearner.com,CCDR,Active,ZONE B,Full-Time,Unk,Still Employed,Shop (Fleet),1954-08-31,MA,Model Assistant,37994,Single,Fully Meets,1,71.6,4.1,3.0,5.0,3.0,1,1,0.0,162.62,1.0,True,4.06,2022,2,1,60+,3.7,3,0,162.62,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.9655638602914014,-0.712115539953706,0.39013708057089946,0.8656374553943507,0.0,-1.5047419612644248,-0.5717049309608219
